,country,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed
42,Australia,129,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 1}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': 4}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 5}, {'layer': '450mb', 'rh': 5}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 85, 'speed': 3}, {'layer': '900mb', 'direction': 65, 'speed': 3}, {'layer': '850mb', 'direction': 55, 'speed': 3}, {'layer': '800mb', 'direction': 50, 'speed': 2}, {'layer': '750mb', 'direction': 40, 'speed': 2}, {'layer': '700mb', 'direction': 345, 'speed': 2}, {'layer': '650mb', 'direction': 215, 'speed': 2}, {'layer': '600mb', 'direction': 240, 'speed': 2}, {'layer': '550mb', 'direction': 300, 'speed': 2}, {'layer': '500mb', 'direction': 305, 'speed': 3}, {'layer': '450mb', 'direction': 330, 'speed': 3}, {'layer': '400mb', 'direction': 285, 'speed': 2}, {'layer': '350mb', 'direction': 275, 'speed': 3}, {'layer': '300mb', 'direction': 260, 'speed': 3}, {'layer': '250mb', 'direction': 235, 'speed': 4}, {'layer': '200mb', 'direction': 230, 'speed': 6}]",23,-1,11,1021,rain,5,0,85,3
43,Australia,132,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 4}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': 5}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 5}, {'layer': '450mb', 'rh': 5}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 75, 'speed': 3}, {'layer': '900mb', 'direction': 65, 'speed': 3}, {'layer': '850mb', 'direction': 60, 'speed': 3}, {'layer': '800mb', 'direction': 55, 'speed': 2}, {'layer': '750mb', 'direction': 35, 'speed': 2}, {'layer': '700mb', 'direction': 340, 'speed': 2}, {'layer': '650mb', 'direction': 285, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 2}, {'layer': '550mb', 'direction': 300, 'speed': 2}, {'layer': '500mb', 'direction': 300, 'speed': 3}, {'layer': '450mb', 'direction': 310, 'speed': 3}, {'layer': '400mb', 'direction': 285, 'speed': 2}, {'layer': '350mb', 'direction': 270, 'speed': 3}, {'layer': '300mb', 'direction': 260, 'speed': 3}, {'layer': '250mb', 'direction': 255, 'speed': 4}, {'layer': '200mb', 'direction': 245, 'speed': 6}]",23,-1,12,1020,rain,5,0,80,3
44,Australia,135,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 5}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 7}, {'layer': '450mb', 'rh': 6}, {'layer': '400mb', 'rh': 3}, {'layer': '350mb', 'rh': 14}, {'layer': '300mb', 'rh': 10}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 75, 'speed': 3}, {'layer': '900mb', 'direction': 65, 'speed': 3}, {'layer': '850mb', 'direction': 50, 'speed': 3}, {'layer': '800mb', 'direction': 45, 'speed': 2}, {'layer': '750mb', 'direction': 55, 'speed': 2}, {'layer': '700mb', 'direction': 30, 'speed': 2}, {'layer': '650mb', 'direction': 10, 'speed': 2}, {'layer': '600mb', 'direction': 305, 'speed': 2}, {'layer': '550mb', 'direction': 300, 'speed': 2}, {'layer': '500mb', 'direction': 295, 'speed': 3}, {'layer': '450mb', 'direction': 310, 'speed': 3}, {'layer': '400mb', 'direction': 275, 'speed': 2}, {'layer': '350mb', 'direction': 265, 'speed': 3}, {'layer': '300mb', 'direction': 265, 'speed': 3}, {'layer': '250mb', 'direction': 255, 'speed': 5}, {'layer': '200mb', 'direction': 255, 'speed': 6}]",23,-1,12,1021,rain,5,0,70,3
45,Australia,138,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 7}, {'layer': '650mb', 'rh': 8}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 7}, {'layer': '450mb', 'rh': 8}, {'layer': '400mb', 'rh': 4}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 14}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 60, 'speed': 3}, {'layer': '900mb', 'direction': 50, 'speed': 3}, {'layer': '850mb', 'direction': 35, 'speed': 2}, {'layer': '800mb', 'direction': 30, 'speed': 2}, {'layer': '750mb', 'direction': 60, 'speed': 2}, {'layer': '700mb', 'direction': 15, 'speed': 2}, {'layer': '650mb', 'direction': 335, 'speed': 2}, {'layer': '600mb', 'direction': 330, 'speed': 2}, {'layer': '550mb', 'direction': 305, 'speed': 3}, {'layer': '500mb', 'direction': 300, 'speed': 3}, {'layer': '450mb', 'direction': 295, 'speed': 3}, {'layer': '400mb', 'direction': 270, 'speed': 2}, {'layer': '350mb', 'direction': 280, 'speed': 3}, {'layer': '300mb', 'direction': 295, 'speed': 3}, {'layer': '250mb', 'direction': 250, 'speed': 5}, {'layer': '200mb', 'direction': 265, 'speed': 5}]",24,-1,12,1022,rain,5,0,60,3
46,Australia,141,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 5}, {'layer': '500mb', 'rh': 6}, {'layer': '450mb', 'rh': 6}, {'layer': '400mb', 'rh': 8}, {'layer': '350mb', 'rh': 14}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 8}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 45, 'speed': 3}, {'layer': '900mb', 'direction': 25, 'speed': 3}, {'layer': '850mb', 'direction': 5, 'speed': 2}, {'layer': '800mb', 'direction': 345, 'speed': 2}, {'layer': '750mb', 'direction': 345, 'speed': 2}, {'layer': '700mb', 'direction': 325, 'speed': 2}, {'layer': '650mb', 'direction': 310, 'speed': 2}, {'layer': '600mb', 'direction': 315, 'speed': 2}, {'layer': '550mb', 'direction': 300, 'speed': 3}, {'layer': '500mb', 'direction': 295, 'speed': 3}, {'layer': '450mb', 'direction': 295, 'speed': 3}, {'layer': '400mb', 'direction': 305, 'speed': 2}, {'layer': '350mb', 'direction': 285, 'speed': 3}, {'layer': '300mb', 'direction': 285, 'speed': 4}, {'layer': '250mb', 'direction': 255, 'speed': 5}, {'layer': '200mb', 'direction': 275, 'speed': 6}]",24,-1,12,1020,rain,5,0,40,3
47,Australia,144,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 11}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 8}, {'layer': '450mb', 'rh': 8}, {'layer': '400mb', 'rh': 10}, {'layer': '350mb', 'rh': 12}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 10, 'speed': 3}, {'layer': '900mb', 'direction': 350, 'speed': 3}, {'layer': '850mb', 'direction': 335, 'speed': 3}, {'layer': '800mb', 'direction': 320, 'speed': 3}, {'layer': '750mb', 'direction': 310, 'speed': 3}, {'layer': '700mb', 'direction': 310, 'speed': 3}, {'layer': '650mb', 'direction': 310, 'speed': 3}, {'layer': '600mb', 'direction': 315, 'speed': 3}, {'layer': '550mb', 'direction': 305, 'speed': 3}, {'layer': '500mb', 'direction': 295, 'speed': 3}, {'layer': '450mb', 'direction': 285, 'speed': 3}, {'layer': '400mb', 'direction': 290, 'speed': 3}, {'layer': '350mb', 'direction': 265, 'speed': 4}, {'layer': '300mb', 'direction': 270, 'speed': 4}, {'layer': '250mb', 'direction': 260, 'speed': 5}, {'layer': '200mb', 'direction': 275, 'speed': 5}]",24,-1,12,1018,rain,5,0,20,3
48,Australia,147,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': 11}, {'layer': '650mb', 'rh': 10}, {'layer': '600mb', 'rh': 10}, {'layer': '550mb', 'rh': 10}, {'layer': '500mb', 'rh': 10}, {'layer': '450mb', 'rh': 10}, {'layer': '400mb', 'rh': 14}, {'layer': '350mb', 'rh': 11}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 14}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 15, 'speed': 3}, {'layer': '900mb', 'direction': 355, 'speed': 3}, {'layer': '850mb', 'direction': 330, 'speed': 3}, {'layer': '800mb', 'direction': 310, 'speed': 3}, {'layer': '750mb', 'direction': 300, 'speed': 3}, {'layer': '700mb', 'direction': 300, 'speed': 3}, {'layer': '650mb', 'direction': 300, 'speed': 3}, {'layer': '600mb', 'direction': 295, 'speed': 3}, {'layer': '550mb', 'direction': 295, 'speed': 3}, {'layer': '500mb', 'direction': 285, 'speed': 3}, {'layer': '450mb', 'direction': 275, 'speed': 3}, {'layer': '400mb', 'direction': 270, 'speed': 3}, {'layer': '350mb', 'direction': 245, 'speed': 4}, {'layer': '300mb', 'direction': 265, 'speed': 4}, {'layer': '250mb', 'direction': 260, 'speed': 5}, {'layer': '200mb', 'direction': 280, 'speed': 6}]",24,-1,11,1018,rain,6,0,20,3
49,Australia,150,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 7}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 8}, {'layer': '500mb', 'rh': 9}, {'layer': '450mb', 'rh': 10}, {'layer': '400mb', 'rh': 10}, {'layer': '350mb', 'rh': 8}, {'layer': '300mb', 'rh': 5}, {'layer': '250mb', 'rh': 7}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 0, 'speed': 3}, {'layer': '900mb', 'direction': 340, 'speed': 3}, {'layer': '850mb', 'direction': 315, 'speed': 3}, {'layer': '800mb', 'direction': 305, 'speed': 3}, {'layer': '750mb', 'direction': 300, 'speed': 3}, {'layer': '700mb', 'direction': 295, 'speed': 3}, {'layer': '650mb', 'direction': 295, 'speed': 3}, {'layer': '600mb', 'direction': 300, 'speed': 3}, {'layer': '550mb', 'direction': 305, 'speed': 3}, {'layer': '500mb', 'direction': 295, 'speed': 3}, {'layer': '450mb', 'direction': 275, 'speed': 3}, {'layer': '400mb', 'direction': 255, 'speed': 3}, {'layer': '350mb', 'direction': 260, 'speed': 4}, {'layer': '300mb', 'direction': 255, 'speed': 5}, {'layer': '250mb', 'direction': 225, 'speed': 5}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",24,-4,12,1018,rain,6,0,0,3
50,Australia,153,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 7}, {'layer': '650mb', 'rh': 7}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 9}, {'layer': '450mb', 'rh': 8}, {'layer': '400mb', 'rh': 8}, {'layer': '350mb', 'rh': 5}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 345, 'speed': 3}, {'layer': '900mb', 'direction': 330, 'speed': 3}, {'layer': '850mb', 'direction': 320, 'speed': 3}, {'layer': '800mb', 'direction': 310, 'speed': 3}, {'layer': '750mb', 'direction': 305, 'speed': 4}, {'layer': '700mb', 'direction': 295, 'speed': 4}, {'layer': '650mb', 'direction': 295, 'speed': 4}, {'layer': '600mb', 'direction': 295, 'speed': 3}, {'layer': '550mb', 'direction': 290, 'speed': 3}, {'layer': '500mb', 'direction': 280, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 4}, {'layer': '400mb', 'direction': 255, 'speed': 4}, {'layer': '350mb', 'direction': 255, 'speed': 4}, {'layer': '300mb', 'direction': 255, 'speed': 4}, {'layer': '250mb', 'direction': 235, 'speed': 5}, {'layer': '200mb', 'direction': 260, 'speed': 6}]",24,-1,12,1017,rain,6,0,350,3
51,Australia,156,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 8}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 7}, {'layer': '450mb', 'rh': 7}, {'layer': '400mb', 'rh': 5}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 320, 'speed': 3}, {'layer': '900mb', 'direction': 310, 'speed': 3}, {'layer': '850mb', 'direction': 305, 'speed': 3}, {'layer': '800mb', 'direction': 300, 'speed': 3}, {'layer': '750mb', 'direction': 295, 'speed': 4}, {'layer': '700mb', 'direction': 295, 'speed': 4}, {'layer': '650mb', 'direction': 295, 'speed': 4}, {'layer': '600mb', 'direction': 295, 'speed': 4}, {'layer': '550mb', 'direction': 290, 'speed': 4}, {'layer': '500mb', 'direction': 280, 'speed': 4}, {'layer': '450mb', 'direction': 265, 'speed': 4}, {'layer': '400mb', 'direction': 260, 'speed': 5}, {'layer': '350mb', 'direction': 255, 'speed': 5}, {'layer': '300mb', 'direction': 250, 'speed': 5}, {'layer': '250mb', 'direction': 235, 'speed': 6}, {'layer': '200mb', 'direction': 245, 'speed': 6}]",24,-1,12,1016,rain,6,0,315,3
52,Australia,159,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 6}, {'layer': '600mb', 'rh': 5}, {'layer': '550mb', 'rh': 5}, {'layer': '500mb', 'rh': 5}, {'layer': '450mb', 'rh': 6}, {'layer': '400mb', 'rh': 9}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': 11}]","[{'layer': '950mb', 'direction': 300, 'speed': 3}, {'layer': '900mb', 'direction': 290, 'speed': 3}, {'layer': '850mb', 'direction': 285, 'speed': 3}, {'layer': '800mb', 'direction': 285, 'speed': 3}, {'layer': '750mb', 'direction': 285, 'speed': 4}, {'layer': '700mb', 'direction': 285, 'speed': 4}, {'layer': '650mb', 'direction': 290, 'speed': 4}, {'layer': '600mb', 'direction': 290, 'speed': 4}, {'layer': '550mb', 'direction': 285, 'speed': 4}, {'layer': '500mb', 'direction': 275, 'speed': 4}, {'layer': '450mb', 'direction': 260, 'speed': 5}, {'layer': '400mb', 'direction': 250, 'speed': 5}, {'layer': '350mb', 'direction': 245, 'speed': 5}, {'layer': '300mb', 'direction': 235, 'speed': 5}, {'layer': '250mb', 'direction': 245, 'speed': 6}, {'layer': '200mb', 'direction': 250, 'speed': 7}]",24,-1,12,1016,rain,6,0,300,3
53,Australia,162,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 6}, {'layer': '700mb', 'rh': 7}, {'layer': '650mb', 'rh': 7}, {'layer': '600mb', 'rh': 5}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 7}, {'layer': '450mb', 'rh': 6}, {'layer': '400mb', 'rh': 8}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 14}, {'layer': '200mb', 'rh': 12}]","[{'layer': '950mb', 'direction': 280, 'speed': 3}, {'layer': '900mb', 'direction': 275, 'speed': 3}, {'layer': '850mb', 'direction': 275, 'speed': 3}, {'layer': '800mb', 'direction': 275, 'speed': 3}, {'layer': '750mb', 'direction': 280, 'speed': 3}, {'layer': '700mb', 'direction': 280, 'speed': 4}, {'layer': '650mb', 'direction': 280, 'speed': 4}, {'layer': '600mb', 'direction': 280, 'speed': 4}, {'layer': '550mb', 'direction': 275, 'speed': 5}, {'layer': '500mb', 'direction': 275, 'speed': 5}, {'layer': '450mb', 'direction': 255, 'speed': 5}, {'layer': '400mb', 'direction': 255, 'speed': 5}, {'layer': '350mb', 'direction': 260, 'speed': 5}, {'layer': '300mb', 'direction': 250, 'speed': 6}, {'layer': '250mb', 'direction': 260, 'speed': 6}, {'layer': '200mb', 'direction': 250, 'speed': 6}]",24,-1,11,1017,rain,6,0,285,3
54,Australia,165,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 7}, {'layer': '650mb', 'rh': 7}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 10}, {'layer': '500mb', 'rh': 3}, {'layer': '450mb', 'rh': 5}, {'layer': '400mb', 'rh': 9}, {'layer': '350mb', 'rh': 6}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 9}]","[{'layer': '950mb', 'direction': 245, 'speed': 3}, {'layer': '900mb', 'direction': 255, 'speed': 3}, {'layer': '850mb', 'direction': 265, 'speed': 3}, {'layer': '800mb', 'direction': 275, 'speed': 3}, {'layer': '750mb', 'direction': 280, 'speed': 4}, {'layer': '700mb', 'direction': 285, 'speed': 4}, {'layer': '650mb', 'direction': 285, 'speed': 4}, {'layer': '600mb', 'direction': 290, 'speed': 4}, {'layer': '550mb', 'direction': 290, 'speed': 4}, {'layer': '500mb', 'direction': 270, 'speed': 5}, {'layer': '450mb', 'direction': 265, 'speed': 6}, {'layer': '400mb', 'direction': 260, 'speed': 5}, {'layer': '350mb', 'direction': 255, 'speed': 6}, {'layer': '300mb', 'direction': 250, 'speed': 6}, {'layer': '250mb', 'direction': 245, 'speed': 6}, {'layer': '200mb', 'direction': 235, 'speed': 7}]",24,-1,11,1016,rain,6,0,240,3
55,Australia,168,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 11}, {'layer': '550mb', 'rh': 7}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': 6}, {'layer': '400mb', 'rh': 8}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 15}]","[{'layer': '950mb', 'direction': 230, 'speed': 3}, {'layer': '900mb', 'direction': 250, 'speed': 3}, {'layer': '850mb', 'direction': 260, 'speed': 3}, {'layer': '800mb', 'direction': 265, 'speed': 3}, {'layer': '750mb', 'direction': 270, 'speed': 3}, {'layer': '700mb', 'direction': 275, 'speed': 4}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 285, 'speed': 5}, {'layer': '550mb', 'direction': 285, 'speed': 5}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 265, 'speed': 5}, {'layer': '350mb', 'direction': 250, 'speed': 6}, {'layer': '300mb', 'direction': 240, 'speed': 7}, {'layer': '250mb', 'direction': 240, 'speed': 6}, {'layer': '200mb', 'direction': 240, 'speed': 6}]",24,-1,11,1015,rain,6,0,225,3
56,Australia,171,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 10}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': 4}, {'layer': '450mb', 'rh': 4}, {'layer': '400mb', 'rh': 10}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 6}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 12}]","[{'layer': '950mb', 'direction': 180, 'speed': 3}, {'layer': '900mb', 'direction': 215, 'speed': 3}, {'layer': '850mb', 'direction': 230, 'speed': 3}, {'layer': '800mb', 'direction': 255, 'speed': 3}, {'layer': '750mb', 'direction': 270, 'speed': 3}, {'layer': '700mb', 'direction': 280, 'speed': 4}, {'layer': '650mb', 'direction': 280, 'speed': 4}, {'layer': '600mb', 'direction': 280, 'speed': 5}, {'layer': '550mb', 'direction': 275, 'speed': 5}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 270, 'speed': 6}, {'layer': '400mb', 'direction': 265, 'speed': 6}, {'layer': '350mb', 'direction': 250, 'speed': 6}, {'layer': '300mb', 'direction': 245, 'speed': 7}, {'layer': '250mb', 'direction': 245, 'speed': 7}, {'layer': '200mb', 'direction': 245, 'speed': 7}]",24,-1,11,1016,rain,6,0,200,3
57,Australia,174,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 5}, {'layer': '650mb', 'rh': 3}, {'layer': '600mb', 'rh': 3}, {'layer': '550mb', 'rh': 3}, {'layer': '500mb', 'rh': 4}, {'layer': '450mb', 'rh': 7}, {'layer': '400mb', 'rh': 13}, {'layer': '350mb', 'rh': 14}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 13}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 130, 'speed': 3}, {'layer': '900mb', 'direction': 150, 'speed': 2}, {'layer': '850mb', 'direction': 245, 'speed': 2}, {'layer': '800mb', 'direction': 275, 'speed': 3}, {'layer': '750mb', 'direction': 280, 'speed': 3}, {'layer': '700mb', 'direction': 280, 'speed': 4}, {'layer': '650mb', 'direction': 275, 'speed': 4}, {'layer': '600mb', 'direction': 270, 'speed': 5}, {'layer': '550mb', 'direction': 265, 'speed': 5}, {'layer': '500mb', 'direction': 270, 'speed': 5}, {'layer': '450mb', 'direction': 265, 'speed': 5}, {'layer': '400mb', 'direction': 260, 'speed': 6}, {'layer': '350mb', 'direction': 250, 'speed': 6}, {'layer': '300mb', 'direction': 250, 'speed': 6}, {'layer': '250mb', 'direction': 240, 'speed': 7}, {'layer': '200mb', 'direction': 240, 'speed': 7}]",24,-1,11,1018,rain,6,0,140,3
58,Australia,177,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 6}, {'layer': '700mb', 'rh': 4}, {'layer': '650mb', 'rh': 6}, {'layer': '600mb', 'rh': 3}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': 8}, {'layer': '400mb', 'rh': 12}, {'layer': '350mb', 'rh': 11}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 12}]","[{'layer': '950mb', 'direction': 115, 'speed': 3}, {'layer': '900mb', 'direction': 110, 'speed': 3}, {'layer': '850mb', 'direction': 260, 'speed': 2}, {'layer': '800mb', 'direction': 280, 'speed': 3}, {'layer': '750mb', 'direction': 280, 'speed': 3}, {'layer': '700mb', 'direction': 280, 'speed': 3}, {'layer': '650mb', 'direction': 275, 'speed': 4}, {'layer': '600mb', 'direction': 275, 'speed': 5}, {'layer': '550mb', 'direction': 265, 'speed': 5}, {'layer': '500mb', 'direction': 265, 'speed': 6}, {'layer': '450mb', 'direction': 265, 'speed': 6}, {'layer': '400mb', 'direction': 255, 'speed': 6}, {'layer': '350mb', 'direction': 250, 'speed': 5}, {'layer': '300mb', 'direction': 260, 'speed': 6}, {'layer': '250mb', 'direction': 245, 'speed': 6}, {'layer': '200mb', 'direction': 240, 'speed': 7}]",23,2,11,1017,rain,6,0,115,3
